2007 NAICS US,2007 NAICS US TITLE,ISIC 4.0,ISIC Revision 4.0 Title,"Notes:  link content based on NAICS definition, entire NAICS industry if blank"
335314,Relay and Industrial Control Manufacturing,2710,"Manufacture of electric motors, generators, transformers, and electricity distribution and control apparatus",except electromagnetic brakes and clutches
335314,Relay and Industrial Control Manufacturing,2790,Manufacture of other electrical equipment,electromagnetic brakes and clutches
335911,Storage Battery Manufacturing,2720,Manufacture of batteries and accumulators, 
335912,Primary Battery Manufacturing,2720,Manufacture of batteries and accumulators, 
335921,Fiber Optic Cable Manufacturing,2731,Manufacture of fibre optic cables, 
335929,Other Communication and Energy Wire Manufacturing,2732,Manufacture of other electronic and electric wires and cables, 
335931,Current-Carrying Wiring Device Manufacturing,2733,Manufacture of wiring devices, 
335932,Noncurrent-Carrying Wiring Device Manufacturing,2733,Manufacture of wiring devices, 
335991,Carbon and Graphite Product Manufacturing,2399,Manufacture of other non-metallic mineral products n.e.c.,carbon and graphite fibers and products (except electrodes and electrical applications)
335991,Carbon and Graphite Product Manufacturing,2790,Manufacture of other electrical equipment,except carbon and graphite fibers
335999,All Other Miscellaneous Electrical Equipment and Component Manufacturing,2790,Manufacture of other electrical equipment, 
336111,Automobile Manufacturing,2910,Manufacture of motor vehicles, 
336112,Light Truck and Utility Vehicle Manufacturing,2910,Manufacture of motor vehicles, 
336120,Heavy Duty Truck Manufacturing,2910,Manufacture of motor vehicles, 
336211,Motor Vehicle Body Manufacturing,2816,Manufacture of lifting and handling equipment,dump truck lifting mechanisms and tail gate loaders
336211,Motor Vehicle Body Manufacturing,2910,Manufacture of motor vehicles,assembly of completed vehicles on purchased chassis (upfitters)
336211,Motor Vehicle Body Manufacturing,2920,Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers,"except assembly of completed vehicles on purchased chassis, dump truck lifting mechanisms, and fifth wheel assemblies"
336211,Motor Vehicle Body Manufacturing,2930,Manufacture of parts and accessories for motor vehicles,fifth wheel assemblies
336212,Truck Trailer Manufacturing,2920,Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers, 
336213,Motor Home Manufacturing,2910,Manufacture of motor vehicles, 
336214,Travel Trailer and Camper Manufacturing,2920,Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers, 
336311,"Carburetor, Piston, Piston Ring, and Valve Manufacturing",2811,"Manufacture of engines and turbines, except aircraft, vehicle and cycle engines", 
336312,Gasoline Engine and Engine Parts Manufacturing,2813,"Manufacture of other pumps, compressors, taps and valves",pumps for mounting on internal combustion engines
336312,Gasoline Engine and Engine Parts Manufacturing,2910,Manufacture of motor vehicles,"motor vehicle engines, gasoline, new; factory rebuilding of automotive engines"
336312,Gasoline Engine and Engine Parts Manufacturing,2930,Manufacture of parts and accessories for motor vehicles,except complete motor vehicle engines and pumps for internal combustion engines
336321,Vehicular Lighting Equipment Manufacturing,2740,Manufacture of electric lighting equipment, 
336322,Other Motor Vehicle Electrical and Electronic Equipment Manufacturing,2813,"Manufacture of other pumps, compressors, taps and valves",electric fuel pumps
336322,Other Motor Vehicle Electrical and Electronic Equipment Manufacturing,2930,Manufacture of parts and accessories for motor vehicles,except electric fuel pumps
336330,Motor Vehicle Steering and Suspension Components (except Spring) Manufacturing,2813,"Manufacture of other pumps, compressors, taps and valves",power steering pumps
336330,Motor Vehicle Steering and Suspension Components (except Spring) Manufacturing,2930,Manufacture of parts and accessories for motor vehicles,except power steering pumps
336340,Motor Vehicle Brake System Manufacturing,2399,Manufacture of other non-metallic mineral products n.e.c.,asbestos based brake linings
336340,Motor Vehicle Brake System Manufacturing,2813,"Manufacture of other pumps, compressors, taps and valves",brake master cylinders - hydraulic pumps
336340,Motor Vehicle Brake System Manufacturing,2930,Manufacture of parts and accessories for motor vehicles,except asbestos based brake linings and brake master cylinders - hydraulic pumps
336350,Motor Vehicle Transmission and Power Train Parts Manufacturing,2399,Manufacture of other non-metallic mineral products n.e.c.,asbestos based clutch facings
336350,Motor Vehicle Transmission and Power Train Parts Manufacturing,2930,Manufacture of parts and accessories for motor vehicles,except asbestos based clutch facings
336360,Motor Vehicle Seating and Interior Trim Manufacturing,1392,"Manufacture of made-up textile articles, except apparel","automobile motor vehicle interior systems (headliners, panels ), seat belts, tire covers and seat covers made from purchased fabrics"
336360,Motor Vehicle Seating and Interior Trim Manufacturing,1399,Manufacture of other textiles n.e.c.,automotive trimmings
336360,Motor Vehicle Seating and Interior Trim Manufacturing,2220,Manufacture of plastics products,plastic motor vehicle interior panels and trim
336360,Motor Vehicle Seating and Interior Trim Manufacturing,2930,Manufacture of parts and accessories for motor vehicles,motor vehicle seats 
336360,Motor Vehicle Seating and Interior Trim Manufacturing,3011,Building of ships and floating structures,ship and floating structure seats
336360,Motor Vehicle Seating and Interior Trim Manufacturing,3020,Manufacture of railway locomotives and rolling stock,railway equipment seats
336360,Motor Vehicle Seating and Interior Trim Manufacturing,3030,Manufacture of air and spacecraft and related machinery,aircraft seats
336370,Motor Vehicle Metal Stamping,2591,"Forging, pressing, stamping and roll-forming or metal; powder metallurgy", 
336391,Motor Vehicle Air-Conditioning Manufacturing,2813,"Manufacture of other pumps, compressors, taps and valves",motor vehicle air-conditioning compressors 
336391,Motor Vehicle Air-Conditioning Manufacturing,2819,Manufacture of other general-purpose machinery,except individual air-conditioning compressors
336399,All Other Motor Vehicle Parts Manufacturing,2819,Manufacture of other general-purpose machinery,"filters, automotive type including fuel, oil, air, etc."
336399,All Other Motor Vehicle Parts Manufacturing,2930,Manufacture of parts and accessories for motor vehicles,except motor vehicle filters
336411,Aircraft Manufacturing,3030,Manufacture of air and spacecraft and related machinery, 
336412,Aircraft Engine and Engine Parts Manufacturing,2813,"Manufacture of other pumps, compressors, taps and valves",pumps used on aircraft engines
336412,Aircraft Engine and Engine Parts Manufacturing,3030,Manufacture of air and spacecraft and related machinery,except pumps used on aircraft engines
336413,Other Aircraft Part and Auxiliary Equipment Manufacturing,3030,Manufacture of air and spacecraft and related machinery, 
336414,Guided Missile and Space Vehicle Manufacturing,3030,Manufacture of air and spacecraft and related machinery, 
336415,Guided Missile and Space Vehicle Propulsion Unit and Propulsion Unit Parts Manufacturing,3030,Manufacture of air and spacecraft and related machinery, 
336419,Other Guided Missile and Space Vehicle Parts and Auxiliary Equipment Manufacturing,3030,Manufacture of air and spacecraft and related machinery, 
336510,Railroad Rolling Stock Manufacturing,2910,Manufacture of motor vehicles,trackless trolley buses (electric power from overhead or underground wires)
336510,Railroad Rolling Stock Manufacturing,3020,Manufacture of railway locomotives and rolling stock,except trackless trolley buses
336611,Shipbuilding and repairing,3011,Building of ships and floating structures,except repairs performed in a shipyard
336611,Ship Building and Repairing,3315,"Repair of transport equipment, except motor vehicles",repair and maintenance performed in a shipyard
336612,Boat Building,3012,Building of pleasure and sporting boats, 
336991,"Motorcycle, Bicycle, and Parts Manufacturing",3091,Manufacture of motorcycles,"except bicycles and parts, metal tricycles"
336991,"Motorcycle, Bicycle, and Parts Manufacturing",3092,Manufacture of bicycles and invalid carriages,"bicycles and bicycle parts, children's metal tricycles"
336992,"Military Armored Vehicle, Tank, and Tank Component Manufacturing",3040,Manufacture of military fighting vehicles, 
336999,All Other Transportation Equipment Manufacturing,2910,Manufacture of motor vehicles,"except ATV, snowmobile, and golf cart parts; personal watercraft, and animal drawn vehicles"
336999,All Other Transportation Equipment Manufacturing,2930,Manufacture of parts and accessories for motor vehicles,"ATV, snowmobile, and golf cart parts"
336999,All Other Transportation Equipment Manufacturing,3012,Building of pleasure and sporting boats,personal watercraft
336999,All Other Transportation Equipment Manufacturing,3099,Manufacture of other transport equipment n.e.c.,"animal drawn wagons and buggies, vendor carts and similar"
337110,Wood Kitchen Cabinet and Counter Top Manufacturing,3100,Manufacture of furniture, 
337121,Upholstered Household Furniture Manufacturing,3100,Manufacture of furniture, 
337122,Nonupholstered Wood Household Furniture Manufacturing,3100,Manufacture of furniture, 
337124,Metal Household Furniture Manufacturing,3100,Manufacture of furniture, 
337125,Household Furniture (except Wood and Metal) Manufacturing,3100,Manufacture of furniture, 
337127,Institutional Furniture Manufacturing,3100,Manufacture of furniture,except hydraulic beauty and barber chairs
337127,Institutional Furniture Manufacturing,3250,Manufacture of medical and dental instruments and supplies,hydraulic type beauty and barber chairs
337129,"Wood Television, Radio, and Sewing Machine Cabinet Manufacturing",3100,Manufacture of furniture, 
337211,Wood Office Furniture Manufacturing,3100,Manufacture of furniture, 
337212,Custom Architectural Woodwork and Millwork Manufacturing,3100,Manufacture of furniture, 
337214,Office Furniture (except Wood) Manufacturing,3100,Manufacture of furniture, 
337215,"Showcase, Partition, Shelving, and Locker Manufacturing",1622,Manufacture of builders' carpentry and joinery,wood partitions (except free standing)
337215,"Showcase, Partition, Shelving, and Locker Manufacturing",2220,Manufacture of plastics products,"finished plastic furniture parts (e.g., frames)"
337215,"Showcase, Partition, Shelving, and Locker Manufacturing",2511,Manufacture of structural metal products,"room partitions for floor attachment, metal"
337215,"Showcase, Partition, Shelving, and Locker Manufacturing",3100,Manufacture of furniture,"except wood partitions, finished plastics furniture parts, and metal room partitions"
337910,Mattress Manufacturing,2219,Manufacture of other rubber products,rubber waterbed mattresses
337910,Mattress Manufacturing,2220,Manufacture of plastics products,plastic waterbed mattresses
337910,Mattress Manufacturing,3100,Manufacture of furniture,except rubber and plastic waterbed mattresses
337920,Blind and Shade Manufacturing,1392,"Manufacture of made-up textile articles, except apparel","except wooden blinds and drapery rods, plastics shades and drapery rods, metal drapery rods, and metal shades and blinds"
337920,Blind and Shade Manufacturing,1629,"Manufacture of other products of wood; manufacture of articles of cork, straw and plaiting materials",wooden window blinds and curtain and drapery rods and fixtures
337920,Blind and Shade Manufacturing,2220,Manufacture of plastics products,"plastic shades, blinds (e.g., miniblinds), and plastics hardware for hanging shades, blinds, and drapery"
337920,Blind and Shade Manufacturing,2593,"Manufacture of cutlery, hand tools and general hardware",drapery and curtain rods and hardware
337920,Blind and Shade Manufacturing,2599,Manufacture of other fabricated metal products n.e.c.,metal blinds
339112,Surgical and Medical Instrument Manufacturing,3250,Manufacture of medical and dental instruments and supplies, 
339113,Surgical Appliance and Supplies Manufacturing,2100,"Manufacture of pharmaceuticals, medicinal chemical and botanical products","surgical dressings, surgical sutures, etc., medicated"
339113,Surgical Appliance and Supplies Manufacturing,2813,"Manufacture of other pumps, compressors, taps and valves",laboratory pumps (vacuum pumps and similar)
339113,Surgical Appliance and Supplies Manufacturing,3092,Manufacture of bicycles and invalid carriages,wheel chairs
339113,Surgical Appliance and Supplies Manufacturing,3250,Manufacture of medical and dental instruments and supplies,"except medicated surgical dressings, laboratory pumps, wheel chairs, and personal safety devices"
339113,Surgical Appliance and Supplies Manufacturing,3290,Other manufacturing n.e.c.,personal safety devices
339114,Dental Equipment and Supplies Manufacturing,3250,Manufacture of medical and dental instruments and supplies, 
339115,Ophthalmic Goods Manufacturing,3250,Manufacture of medical and dental instruments and supplies, 
339116,Dental Laboratories,3250,Manufacture of medical and dental instruments and supplies, 
339911,Jewelry (except Costume) Manufacturing,2592,Treatment and coating of metals; machining,"industrial engraving on precious metal, engraving (including laser) and etching precious jewelry"
339911,Jewelry (except Costume) Manufacturing,3211,Manufacture of jewellery and related articles,"except engraving on precious metal, engraving and etching precious metal jewelry"
339912,Silverware and Hollowware Manufacturing,2592,Treatment and coating of metals; machining,"engraving (including laser engraving), etching or chasing precious or precious clad hollowware and silverware "
339912,Silverware and Hollowware Manufacturing,3211,Manufacture of jewellery and related articles,"except engraving, chasing, or etching precious metal or clad hollowware or silverware"
339913,Jewelers' Material and Lapidary Work Manufacturing,3211,Manufacture of jewellery and related articles, 
339914,Costume Jewelry and Novelty Manufacturing,2599,Manufacture of other fabricated metal products n.e.c.,"personal goods (cigar and cigarette cases, coin purses, compacts, etc.) of base metal and of base metal plated with precious metal"
339914,Costume Jewelry and Novelty Manufacturing,3212,Manufacture of imitation jewellery and related articles,except personal goods of base metal or base metal plated with precious metal
339920,Sporting and Athletic Goods Manufacturing,2219,Manufacture of other rubber products,rubber wet suits and diving suits
339920,Sporting and Athletic Goods Manufacturing,2829,Manufacture of other special-purpose machinery,bowling alley equipment (pin setters and ball return equipment)
339920,Sporting and Athletic Goods Manufacturing,3220,Manufacture of musical instruments,game calls (mouth blown signaling instruments) 
339920,Sporting and Athletic Goods Manufacturing,3230,Manufacture of sports goods,"except game calls, wet suits, bowling alley equipment, and pool tables and related equipment"
339920,Sporting and Athletic Goods Manufacturing,3240,Manufacture of games and toys,billiard and pool tables and equipment 
339931,Doll and Stuffed Toy Manufacturing,3240,Manufacture of games and toys, 
339932,"Game, Toy, and Children's Vehicle Manufacturing",2640,Manufacture of consumer electronics,video game consoles (dedicated games)
339932,"Game, Toy, and Children's Vehicle Manufacturing",3092,Manufacture of bicycles and invalid carriages,baby carriages and strollers
339932,"Game, Toy, and Children's Vehicle Manufacturing",3230,Manufacture of sports goods,"miscellaneous sporting toys (wiffle ball bats, other)"
339932,"Game, Toy, and Children's Vehicle Manufacturing",3240,Manufacture of games and toys,"except sporting toys, baby carriages, strollers, and dedicated video game consoles"
339941,Pen and Mechanical Pencil Manufacturing,3290,Other manufacturing n.e.c., 
339942,Lead Pencil and Art Good Manufacturing,1399,Manufacture of other textiles n.e.c.,artists' canvas boards and tracing cloth
339942,Lead Pencil and Art Good Manufacturing,1629,"Manufacture of other products of wood; manufacture of articles of cork, straw and plaiting materials",frames for artists' canvases
339942,Lead Pencil and Art Good Manufacturing,2022,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",artists' paints and colors
339942,Lead Pencil and Art Good Manufacturing,2817,Manufacture of office machinery and equipment (except computers and peripheral equipment),"staplers, hand-held punches, labelers, and similar office machinery, blackboards, whiteboards"
339942,Lead Pencil and Art Good Manufacturing,2819,Manufacture of other general-purpose machinery,artists' air brushes
339942,Lead Pencil and Art Good Manufacturing,3290,Other manufacturing n.e.c.,"except artists' canvas boards, canvas frames, hand-held office machines, and artists' air brushes"
339943,Marking Device Manufacturing,3290,Other manufacturing n.e.c., 
339944,Carbon Paper and Inked Ribbon Manufacturing,1701,"Manufacture of pulp, paper and paperboard",bulk carbon paper or stencil paper in rolls or large sheets
339944,Carbon Paper and Inked Ribbon Manufacturing,1709,Manufacture of other articles of paper and paperboard,"ready to use carbon paper, duplicator stencils, etc."
339944,Carbon Paper and Inked Ribbon Manufacturing,3290,Other manufacturing n.e.c.,except carbon paper
339950,Sign Manufacturing,1629,"Manufacture of other products of wood; manufacture of articles of cork, straw and plaiting materials",wooden signs
339950,Sign Manufacturing,1811,Printing,"printing plastic, wood, glass, etc. signs"
339950,Sign Manufacturing,2220,Manufacture of plastics products,"blanks for plastic name plates, plastic letters for signs"
339950,Sign Manufacturing,2599,Manufacture of other fabricated metal products n.e.c.,metal signs and metal sign letters
339950,Sign Manufacturing,2790,Manufacture of other electrical equipment,"except wooden, plastic, and metal nonelectric signs"
339991,"Gasket, Packing, and Sealing Device Manufacturing",1399,Manufacture of other textiles n.e.c.,textile gaskets
339991,"Gasket, Packing, and Sealing Device Manufacturing",1512,"Manufacture of luggage, handbags and the like, saddlery and harness",leather gaskets
339991,"Gasket, Packing, and Sealing Device Manufacturing",1629,"Manufacture of other products of wood; manufacture of articles of cork, straw and plaiting materials",cork gaskets
339991,"Gasket, Packing, and Sealing Device Manufacturing",1709,Manufacture of other articles of paper and paperboard,paper or paperboard gaskets made from purchased paper
339991,"Gasket, Packing, and Sealing Device Manufacturing",2219,Manufacture of other rubber products,"except textile, leather, cork, paper, plastic, nonmetallic mineral and multimaterial laminated gaskets"
339991,"Gasket, Packing, and Sealing Device Manufacturing",2220,Manufacture of plastics products,plastic gaskets
339991,"Gasket, Packing, and Sealing Device Manufacturing",2399,Manufacture of other non-metallic mineral products n.e.c.,nonmetallic mineral gaskets
339991,"Gasket, Packing, and Sealing Device Manufacturing",2819,Manufacture of other general-purpose machinery,gaskets and sealing devices of a combination of materials or laminates of the same material
339992,Musical Instrument Manufacturing,3220,Manufacture of musical instruments, 
339993,"Fastener, Button, Needle, and Pin Manufacturing",2599,Manufacture of other fabricated metal products n.e.c.,"buckles, hooks, clasps, and similar"
339993,"Fastener, Button, Needle, and Pin Manufacturing",2826,"Manufacture of machinery for textile, apparel and leather production","sewing needles, household or commercial"
339993,"Fastener, Button, Needle, and Pin Manufacturing",3290,Other manufacturing n.e.c.,"except metal buckles, hooks, and similar, and sewing needles"
339994,"Broom, Brush, and Mop Manufacturing",3290,Other manufacturing n.e.c., 
339995,Burial Casket Manufacturing,3290,Other manufacturing n.e.c., 
339999,All Other Miscellaneous Manufacturing,1410,"Manufacture of wearing apparel, except fur apparel",hair nets
339999,All Other Miscellaneous Manufacturing,1629,"Manufacture of other products of wood; manufacture of articles of cork, straw and plaiting materials",wooden mirror and picture frames
339999,All Other Miscellaneous Manufacturing,2023,"Manufacture of soap and detergents, cleaning and polishing preparations, perfumes, and toilet preparations",potpourri
339999,All Other Miscellaneous Manufacturing,2220,Manufacture of plastics products,miscellaneous plastic items
339999,All Other Miscellaneous Manufacturing,2599,Manufacture of other fabricated metal products n.e.c.,metal picture frames 
339999,All Other Miscellaneous Manufacturing,2819,Manufacture of other general-purpose machinery,fire extinguishers
339999,All Other Miscellaneous Manufacturing,3220,Manufacture of musical instruments,music boxes and whistles
339999,All Other Miscellaneous Manufacturing,3240,Manufacture of games and toys,"coin operated game machines, puppets, slot machines"
339999,All Other Miscellaneous Manufacturing,3290,Other manufacturing n.e.c.,"except coin operated game machines, puppets, slot machines, music boxes, whistles, fire extinguishers, picture frames, hair nets, potpourri, and miscellaneous plastics items"
423110,Automobile and Other Motor Vehicle Merchant Wholesalers,4510,Sale of motor vehicles,"except motor vehicle bodies and motorcycles, wholesale"
423110,Automobile and Other Motor Vehicle Merchant Wholesalers,4530,Sale of motor vehicle parts and accessories,"motor vehicle bodies, wholesale"
423110,Automobile and Other Motor Vehicle Merchant Wholesalers,4540,"Sale, maintenance and repair of motorcycles and related parts and accessories",motorcycle wholesalers
423120,Motor Vehicle Supplies and New Parts Merchant Wholesalers,4530,Sale of motor vehicle parts and accessories,"except new motorcycle parts, engine testing equipment, and mechanics' hand tools"
423120,Motor Vehicle Supplies and New Parts Merchant Wholesalers,4540,"Sale, maintenance and repair of motorcycles and related parts and accessories",new motorcycle parts wholesale
423120,Motor Vehicle Supplies and New Parts Merchant Wholesalers ,4659,Wholesale of other machinery and equipment,engine testing equipment
423120,Motor Vehicle Supplies and New Parts Merchant Wholesalers ,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",mechanics' hand tools
423130,Tire and Tube Merchant Wholesalers ,4530,Sale of motor vehicle parts and accessories,except wholesale of motorcycle tires and tubes
423130,Tire and Tube Merchant Wholesalers ,4540,"Sale, maintenance and repair of motorcycles and related parts and accessories",wholesale of motorcycle tires and tubes
423140,Motor Vehicle Parts (Used) Merchant Wholesalers ,4530,Sale of motor vehicle parts and accessories,except wholesale of used motorcycle parts
423140,Motor Vehicle Parts (Used) Merchant Wholesalers ,4540,"Sale, maintenance and repair of motorcycles and related parts and accessories",wholesale of used motorcycle parts
423210,Furniture Merchant Wholesalers,4649,Wholesale of other household goods,household furniture
423210,Furniture Merchant Wholesalers,4659,Wholesale of other machinery and equipment,except household furniture
423220,Home Furnishing Merchant Wholesalers ,4641,"Wholesale of textiles, clothing and footwear","linens (bed, bath, table, etc)"
423220,Home Furnishing Merchant Wholesalers,4649,Wholesale of other household goods,except linens and floor coverings
423220,Home Furnishing Merchant Wholesalers,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",floor coverings
423310,"Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers",4649,Wholesale of other household goods,kitchen cabinets
423310,"Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers",4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",except kitchen cabinets
423320,"Brick, Stone, and Related Construction Material Merchant Wholesalers",4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies", 
423330,"Roofing, Siding, and Insulation Material Merchant Wholesalers",4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies", 
423390,Other Construction Material Merchant Wholesalers ,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies", 
423410,Photographic Equipment and Supplies Merchant Wholesalers,4649,Wholesale of other household goods,"except motion picture and theater projection equipment, commercial video equipment, and television cameras"
423410,Photographic Equipment and Supplies Merchant Wholesalers,4659,Wholesale of other machinery and equipment,"motion picture and theater projection equipment, commercial video equipment, and television cameras"
423420,Office Equipment Merchant Wholesalers,4659,Wholesale of other machinery and equipment, 
423430,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,4651,"Wholesale of computers, computer peripheral equipment and software", 
423440,Other Commercial Equipment Merchant Wholesalers,4659,Wholesale of other machinery and equipment, 
423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",4649,Wholesale of other household goods,medical instruments and orthopedic devices
423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",4659,Wholesale of other machinery and equipment,except household medical instruments and orthopedic devices
423460,Ophthalmic Goods Merchant Wholesalers,4649,Wholesale of other household goods, 
423490,Other Professional Equipment and Supplies Merchant Wholesalers ,4659,Wholesale of other machinery and equipment, 
423510,Metal Service Centers and Other Metal Merchant Wholesalers,4662,Wholesale of metals and metal ores, 
423520,Coal and Other Mineral and Ore Merchant Wholesalers ,4661,"Wholesale of solid, liquid and gaseous fuels and related products",except metal ores
423520,Coal and Other Mineral and Ore Merchant Wholesalers ,4662,Wholesale of metals and metal ores,metal ores
423610,"Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers",4649,Wholesale of other household goods,lighting equipment and light bulbs
423610,"Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers",4652,Wholesale of electronic and telecommunications equipment and parts,security systems merchant wholesalers
423610,"Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers",4659,Wholesale of other machinery and equipment,"except lighting equipment, light bulbs, and security systems"
423620,"Electrical and Electronic Appliance, Television, and Radio Set Merchant Wholesalers",4649,Wholesale of other household goods, 
423690,Other Electronic Parts and Equipment Merchant Wholesalers,4652,Wholesale of electronic and telecommunications equipment and parts,except sonar and radar equipment
423690,Other Electronic Parts and Equipment Merchant Wholesalers,4659,Wholesale of other machinery and equipment,sonar and radar equipment 
423710,Hardware Merchant Wholesalers,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies", 
423720,Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers,4649,Wholesale of other household goods,"nonelectric household appliances, such as gas ovens and gas fireplaces"
423720,Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers,4659,Wholesale of other machinery and equipment,power boilers
423720,Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",except power boilers and nonelectric household appliances
423730,Warm Air Heating and Air-Conditioning Equipment and Supplies Merchant Wholesalers,4530,Sale of motor vehicle parts and accessories,"automotive air-conditioners, wholesale"
423730,Warm Air Heating and Air-Conditioning Equipment and Supplies Merchant Wholesalers,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",except automotive air-conditioners
423740,Refrigeration Equipment and Supplies Merchant Wholesalers,4659,Wholesale of other machinery and equipment, 
423810,Construction and Mining (except Oil Well) Machinery and Equipment Merchant Wholesalers,4659,Wholesale of other machinery and equipment, 
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,4653,"Wholesale of agricultural machinery, equipment and supplies", 
423830,Industrial Machinery and Equipment Merchant Wholesalers,4659,Wholesale of other machinery and equipment,"except chainsaws, ladders, and welding supplies and consumables"
423830,Industrial Machinery and Equipment Merchant Wholesalers,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies","chainsaws, ladders, and welding supplies and consumables"
423840,Industrial Supplies Merchant Wholesalers ,4659,Wholesale of other machinery and equipment,except printing inks
423840,Industrial Supplies Merchant Wholesalers ,4669,Wholesale of waste and scrap and other products n.e.c.,printing inks
423850,Service Establishment Equipment and Supplies Merchant Wholesalers ,4649,Wholesale of other household goods,janitorial supplies
423850,Service Establishment Equipment and Supplies Merchant Wholesalers,4659,Wholesale of other machinery and equipment,except janitorial supplies
423860,Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers ,4659,Wholesale of other machinery and equipment, 
423910,Sporting and Recreational Goods and Supplies Merchant Wholesalers,4510,Sale of motor vehicles,wholesale of go-carts
423910,Sporting and Recreational Goods and Supplies Merchant Wholesalers,4649,Wholesale of other household goods,except go-carts and hot tubs
423910,Sporting and Recreational Goods and Supplies Merchant Wholesalers,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",hot tubs
423920,Toy and Hobby Goods and Supplies Merchant Wholesalers,4649,Wholesale of other household goods, 
423930,Recyclable Material Merchant Wholesalers,4669,Wholesale of waste and scrap and other products n.e.c., 
423940,"Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers",4649,Wholesale of other household goods,except precious stones
423940,"Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers ",4669,Wholesale of waste and scrap and other products n.e.c.,precious stones
423990,Other Miscellaneous Durable Goods Merchant Wholesalers,4649,Wholesale of other household goods,"pre-recorded audio and video tapes, CDs, records, and similar; luggage, and musical instruments"
423990,Other Miscellaneous Durable Goods Merchant Wholesalers ,4659,Wholesale of other machinery and equipment,coin-operated games and amusement devices
423990,Other Miscellaneous Durable Goods Merchant Wholesalers,4661,"Wholesale of solid, liquid and gaseous fuels and related products",firewood 
423990,Other Miscellaneous Durable Goods Merchant Wholesalers,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies","ties, poles, wood chips and shavings"
423990,Other Miscellaneous Durable Goods Merchant Wholesalers,4690,Non-specialized wholesale trade,"except ties, poles, wood chips, firewood, coin-operated games, prerecorded audio and video tapes, luggage, and musical instruments"
424110,Printing and Writing Paper Wholesalers ,4669,Wholesale of waste and scrap and other products n.e.c., 
424120,Stationery and Office Supplies Merchant Wholesalers ,4649,Wholesale of other household goods, 
424130,Industrial and Personal Service Paper Merchant Wholesalers,4649,Wholesale of other household goods,"disposable cups, dishes, flatware, etc."
424130,Industrial and Personal Service Paper Merchant Wholesalers,4669,Wholesale of waste and scrap and other products n.e.c.,"except disposable cups, dishes, flatware, etc."
424210,Drugs and Druggists' Sundries Merchant Wholesalers ,4649,Wholesale of other household goods, 
424310,"Piece Goods, Notions, and Other Dry Goods Merchant Wholesalers",4641,"Wholesale of textiles, clothing and footwear", 
424320,Men's and Boys' Clothing and Furnishings Merchant Wholesalers,4641,"Wholesale of textiles, clothing and footwear", 
424330,"Women's, Children's, and Infants' Clothing and Accessories Merchant Wholesalers ",4641,"Wholesale of textiles, clothing and footwear", 
424340,Footwear Merchant Wholesalers,4641,"Wholesale of textiles, clothing and footwear", 
424410,General Line Grocery Merchant Wholesalers,4630,"Wholesale of food, beverages and tobacco", 
424420,Packaged Frozen Food Merchant Wholesalers,4630,"Wholesale of food, beverages and tobacco", 
424430,Dairy Product (except Dried or Canned) Merchant Wholesalers,4630,"Wholesale of food, beverages and tobacco", 
424440,Poultry and Poultry Product Merchant Wholesalers,4620,Wholesale of agricultural raw materials and live animals,live poultry
424440,Poultry and Poultry Product Merchant Wholesalers,4630,"Wholesale of food, beverages and tobacco",except live poultry
424450,Confectionery Merchant Wholesalers,4630,"Wholesale of food, beverages and tobacco", 
424460,Fish and Seafood Merchant Wholesalers,4630,"Wholesale of food, beverages and tobacco", 
